num_rows,num_repeats,num_pair_ids,e2e_ms_phase_b_avg,ttft_ms_phase_b_avg,tpot_ms_phase_b_avg,prefill_time_ms_phase_b_avg,ttft_compute_window_ms_phase_b_avg,queue_ms_phase_b_avg,min_batch_barrier_observed_ms_phase_b_avg,raw_to_latency_submit_gap_ms_phase_b_avg,raw_e2e_ms_including_barrier_phase_b_avg,raw_e2ft_ms_including_barrier_phase_b_avg,e2e_non_gpu_wall_ms_avg,ttft_non_gpu_wall_ms_avg,tpot_non_gpu_wall_ms_avg,prefill_non_gpu_wall_ms_avg,e2e_non_gpu_wall_ratio_avg,ttft_non_gpu_wall_ratio_avg,tpot_non_gpu_wall_ratio_avg,prefill_non_gpu_wall_ratio_avg,e2e_non_gpu_wall_ratio_from_avg,ttft_non_gpu_wall_ratio_from_avg,tpot_non_gpu_wall_ratio_from_avg,prefill_non_gpu_wall_ratio_from_avg,prefill_active_thread_count_avg,decode_active_thread_count_avg,prefill_total_threads_mean_avg,decode_total_threads_mean_avg,decode_total_threads_max_peak_avg,e2e_non_gpu_wall_percent_avg,ttft_non_gpu_wall_percent_avg,tpot_non_gpu_wall_percent_avg,prefill_non_gpu_wall_percent_avg,e2e_non_gpu_wall_percent_from_avg,ttft_non_gpu_wall_percent_from_avg,tpot_non_gpu_wall_percent_from_avg,prefill_non_gpu_wall_percent_from_avg
30,10,3,4403.8386,26.411299999999994,14.443047799999999,20.798,25.4231,0.9880999999999998,0.0,0.48933333333333345,4404.328,26.900466666666667,1118.8614,6.553799999999999,1.8436525999999995,1.064,0.25362390000000007,0.2457079,0.12657719999999997,0.04715029999999999,0.2540650331735591,0.24814378693968114,0.12764983025258697,0.05115876526589096,4.0,3.2082,129.2,129.2,129.2,25.4%,24.6%,12.7%,4.7%,25.4%,24.8%,12.8%,5.1%
