repeat_id,pair_id,active_request_id,gpu_request_id,min_batch_barrier_enabled_phase_b,min_batch_barrier_requested_ms_phase_b,min_batch_barrier_observed_ms_phase_b,min_batch_barrier_target_requests_phase_b,min_batch_barrier_actual_requests_phase_b,min_batch_barrier_excluded_from_latency_phase_b,first_non_warmup_iter_rows,first_non_warmup_num_requests_min,first_non_warmup_num_requests_max,first_non_warmup_min_batch_target,first_non_warmup_min_batch_ok_all_ranks,raw_to_latency_submit_gap_ms_phase_b,raw_e2e_ms_including_barrier_phase_b,raw_queue_ms_including_barrier_phase_b,raw_e2ft_ms_including_barrier_phase_b,ttft_actual_raw_including_barrier_ms_phase_b,e2e_ms_phase_b,queue_ms_phase_b,ttft_ms_phase_b,tpot_ms_phase_b,tpot_token_count,ttft_actual_ms_phase_b,ttft_compute_window_ms_phase_b,ttft_request_observed_ms_phase_b,e2ft_request_observed_ms_phase_b,tpot_request_observed_ms_phase_b,prefill_time_ms_phase_b,prefill_gpu_ms_phase_b,prefill_non_gpu_wall_ms,prefill_non_gpu_wall_ratio,prefill_non_gpu_wall_percent,e2e_non_gpu_wall_ms,e2e_non_gpu_wall_ratio,e2e_non_gpu_wall_percent,ttft_non_gpu_wall_ms,ttft_non_gpu_wall_ratio,ttft_non_gpu_wall_percent,tpot_non_gpu_wall_ms,tpot_non_gpu_wall_ratio,tpot_non_gpu_wall_percent,target_input_tokens,input_tokens,input_tokens_ok,target_output_tokens,output_tokens,output_tokens_ok,e2e_gpu_ms,ttft_gpu_ms,tpot_gpu_ms,tpot_gpu_total_ms,prefill_active_thread_count,prefill_active_thread_count_edge,prefill_active_thread_count_sample_p90,prefill_active_thread_count_union,prefill_effective_cpu_cores,decode_active_thread_count_avg,decode_active_thread_count_edge_avg,decode_active_thread_count_sample_p90_avg,decode_active_thread_count_sample_max_peak,decode_active_thread_count_union_avg,decode_effective_cpu_cores_avg,decode_effective_cpu_cores_p90,decode_effective_cpu_cores_max,prefill_total_threads_mean,decode_total_threads_mean_avg,decode_total_threads_max_peak,prefill_process_cpu_delta_s,decode_process_cpu_delta_s_avg,active_decode_process_cpu_delta_total_s_est,active_total_process_cpu_delta_s_est,active_total_process_cpu_core_ms_est,active_num_decode_steps,active_decode_steps_expected,active_decode_steps_match,gpu_num_prefill_iters,gpu_num_decode_iters,gpu_decode_iters_expected,gpu_decode_iters_match,gpu_stage_classification_method,all_iters_have_expected_tp_rows
3,1,active_pair1_e15341d0-de9e-48af-8d7c-9d1074661f10,gpu_pair1_c6ef8bfa-7c2a-4cf4-89f1-1599a9a4e7f0,0,0.0,0.0,3,3,1,2,3,3,3,1,0.473,3283.66,0.622,33.1,33.1,3283.187,0.15,32.627,11.533812,255,32.627,32.478,32.478,32.627,12.747293,18.826,18.791,0.036,0.001912,0.2%,332.638,0.101316,10.1%,13.836,0.424068,42.4%,0.037341,0.003238,0.3%,256,256,1,256,256,1,2950.549,18.791,11.49709,2931.758,4.0,4.0,3.0,4.0,464.992,3.243,3.243,2.698,5.0,3.243,420.611,541.319,656.418,129.0,129.0,129.0,0.1,0.078156863,19.930000064999998,20.030000065,20030.000065,255,255,1,1,255,255,1,scheduled_tokens,1
3,2,active_pair2_9c2c4997-3efd-435b-b4f9-6a6bfeec3d5e,gpu_pair2_13cc57ef-b3ff-4aaf-bb3e-4841a49dae31,0,0.0,0.0,3,3,1,2,3,3,3,1,0.218,3283.405,0.367,32.845,32.845,3283.187,0.15,32.627,11.533812,255,32.627,32.478,32.478,32.627,12.747293,18.826,18.791,0.036,0.001912,0.2%,332.638,0.101316,10.1%,13.836,0.424068,42.4%,0.037341,0.003238,0.3%,256,256,1,256,256,1,2950.549,18.791,11.49709,2931.758,4.0,4.0,3.0,4.0,464.992,3.243,3.243,2.698,5.0,3.243,420.611,541.319,656.418,129.0,129.0,129.0,0.1,0.078156863,19.930000064999998,20.030000065,20030.000065,255,255,1,1,255,255,1,scheduled_tokens,1
4,0,active_pair0_0853aef8-2344-4735-8353-32fe9ecaa75d,gpu_pair0_9c12058c-530f-4105-b024-ad03ad9cd5be,0,0.0,0.0,3,3,1,2,3,3,3,1,0.829,3268.826,1.495,30.014,30.014,3267.996,0.666,29.185,11.523518,255,29.185,28.519,28.519,29.185,12.701221,18.844,18.807,0.037,0.001963,0.2%,321.965,0.098521,9.9%,10.378,0.355592,35.6%,0.044675,0.003877,0.4%,256,256,1,256,256,1,2946.031,18.807,11.47931,2927.224,4.0,4.0,4.0,4.0,500.299,3.243,3.243,2.643,6.0,3.243,431.994,569.959,695.255,129.0,129.0,129.0,0.11,0.081686275,20.830000125,20.940000125,20940.000125000002,255,255,1,1,255,255,1,scheduled_tokens,1
4,1,active_pair1_1a5838e0-960b-4a59-a780-4179f9e7b941,gpu_pair1_9da61109-b41a-4e2f-993c-2abf660d8adb,0,0.0,0.0,3,3,1,2,3,3,3,1,0.49,3268.486,1.156,29.675,29.675,3267.996,0.666,29.185,11.523518,255,29.185,28.519,28.519,29.185,12.701221,18.844,18.807,0.037,0.001963,0.2%,321.965,0.098521,9.9%,10.378,0.355592,35.6%,0.044675,0.003877,0.4%,256,256,1,256,256,1,2946.031,18.807,11.47931,2927.224,4.0,4.0,4.0,4.0,500.299,3.243,3.243,2.643,6.0,3.243,431.994,569.959,695.255,129.0,129.0,129.0,0.11,0.081686275,20.830000125,20.940000125,20940.000125000002,255,255,1,1,255,255,1,scheduled_tokens,1
4,2,active_pair2_4f13116b-ab8c-4770-8fb1-8649f2361efa,gpu_pair2_07bfc18b-50f0-426e-be5e-293f1a378b1a,0,0.0,0.0,3,3,1,2,3,3,3,1,0.223,3268.219,0.889,29.408,29.408,3267.996,0.666,29.185,11.523518,255,29.185,28.519,28.519,29.185,12.701221,18.844,18.807,0.037,0.001963,0.2%,321.965,0.098521,9.9%,10.378,0.355592,35.6%,0.044675,0.003877,0.4%,256,256,1,256,256,1,2946.031,18.807,11.47931,2927.224,4.0,4.0,4.0,4.0,500.299,3.243,3.243,2.643,6.0,3.243,431.994,569.959,695.255,129.0,129.0,129.0,0.11,0.081686275,20.830000125,20.940000125,20940.000125000002,255,255,1,1,255,255,1,scheduled_tokens,1
5,0,active_pair0_f2948f16-9e4c-4610-80f7-8adc035c4ee2,gpu_pair0_bb5b581a-0e0c-48f6-919c-7a8bb6ef8f57,0,0.0,0.0,3,3,1,2,3,3,3,1,0.789,3281.082,0.938,26.835,26.835,3280.293,0.149,26.046,11.523984,255,26.046,25.897,25.897,26.046,12.761751,18.865,18.828,0.038,0.002014,0.2%,332.423,0.101339,10.1%,7.218,0.277138,27.7%,0.038137,0.003309,0.3%,256,256,1,256,256,1,2947.87,18.828,11.486439,2929.042,4.0,4.0,3.0,4.0,455.833,3.235,3.235,2.635,4.0,3.235,422.845,534.218,640.329,129.0,129.0,129.0,0.1,0.081019608,20.660000040000003,20.760000040000005,20760.000040000006,255,255,1,1,255,255,1,scheduled_tokens,1
5,1,active_pair1_0bb30710-bbfc-42b3-a435-23c4a077b4fb,gpu_pair1_c8997211-fad8-4075-8f65-4110dfa11d82,0,0.0,0.0,3,3,1,2,3,3,3,1,0.471,3280.764,0.62,26.517,26.517,3280.293,0.149,26.046,11.523984,255,26.046,25.897,25.897,26.046,12.761751,18.865,18.828,0.038,0.002014,0.2%,332.423,0.101339,10.1%,7.218,0.277138,27.7%,0.038137,0.003309,0.3%,256,256,1,256,256,1,2947.87,18.828,11.486439,2929.042,4.0,4.0,3.0,4.0,455.833,3.235,3.235,2.635,4.0,3.235,422.845,534.218,640.329,129.0,129.0,129.0,0.1,0.081019608,20.660000040000003,20.760000040000005,20760.000040000006,255,255,1,1,255,255,1,scheduled_tokens,1
5,2,active_pair2_171c49db-04d0-4d07-ab45-d3c91cfd2be7,gpu_pair2_d6a014c4-0037-467e-ac26-48ce5913076f,0,0.0,0.0,3,3,1,2,3,3,3,1,0.22,3280.513,0.369,26.266,26.266,3280.293,0.149,26.046,11.523984,255,26.046,25.897,25.897,26.046,12.761751,18.865,18.828,0.038,0.002014,0.2%,332.423,0.101339,10.1%,7.218,0.277138,27.7%,0.038137,0.003309,0.3%,256,256,1,256,256,1,2947.87,18.828,11.486439,2929.042,4.0,4.0,3.0,4.0,455.833,3.235,3.235,2.635,4.0,3.235,422.845,534.218,640.329,129.0,129.0,129.0,0.1,0.081019608,20.660000040000003,20.760000040000005,20760.000040000006,255,255,1,1,255,255,1,scheduled_tokens,1
6,0,active_pair0_8e05135b-1c73-45d4-9d07-44ce9a754163,gpu_pair0_4603bcea-25dd-463c-848b-a9999716d691,0,0.0,0.0,3,3,1,2,3,3,3,1,0.853,3278.003,1.011,27.97,27.97,3277.15,0.158,27.118,11.519871,255,27.118,26.959,26.959,27.118,12.745226,18.781,18.744,0.037,0.00197,0.2%,330.433,0.100829,10.1%,8.374,0.308788,30.9%,0.0384,0.003333,0.3%,256,256,1,256,256,1,2946.717,18.744,11.482247,2927.973,4.0,4.0,3.0,4.0,359.066,3.255,3.255,2.647,4.0,3.255,423.141,530.815,628.256,129.0,129.0,129.0,0.08,0.080470588,20.519999939999998,20.599999939999996,20599.999939999998,255,255,1,1,255,255,1,scheduled_tokens,1
6,1,active_pair1_d4d7a3b3-dfd9-4bff-a3d9-272ccfc58813,gpu_pair1_a7ca4e4a-b5ba-432a-83c7-e62bc4656734,0,0.0,0.0,3,3,1,2,3,3,3,1,0.496,3277.646,0.654,27.613,27.613,3277.15,0.158,27.118,11.519871,255,27.118,26.959,26.959,27.118,12.745226,18.781,18.744,0.037,0.00197,0.2%,330.433,0.100829,10.1%,8.374,0.308788,30.9%,0.0384,0.003333,0.3%,256,256,1,256,256,1,2946.717,18.744,11.482247,2927.973,4.0,4.0,3.0,4.0,359.066,3.255,3.255,2.647,4.0,3.255,423.141,530.815,628.256,129.0,129.0,129.0,0.08,0.080470588,20.519999939999998,20.599999939999996,20599.999939999998,255,255,1,1,255,255,1,scheduled_tokens,1
6,2,active_pair2_e5cbd819-b1e0-427a-b92d-346a5e9a1c7d,gpu_pair2_c4721b0d-649d-4e04-960d-592033fceba9,0,0.0,0.0,3,3,1,2,3,3,3,1,0.223,3277.373,0.381,27.341,27.341,3277.15,0.158,27.118,11.519871,255,27.118,26.959,26.959,27.118,12.745226,18.781,18.744,0.037,0.00197,0.2%,330.433,0.100829,10.1%,8.374,0.308788,30.9%,0.0384,0.003333,0.3%,256,256,1,256,256,1,2946.717,18.744,11.482247,2927.973,4.0,4.0,3.0,4.0,359.066,3.255,3.255,2.647,4.0,3.255,423.141,530.815,628.256,129.0,129.0,129.0,0.08,0.080470588,20.519999939999998,20.599999939999996,20599.999939999998,255,255,1,1,255,255,1,scheduled_tokens,1
7,0,active_pair0_68b75ee8-76a4-4336-abc5-6db31df2b57f,gpu_pair0_5d07bb98-5cb2-4b29-81d2-7df9e2e94beb,0,0.0,0.0,3,3,1,2,3,3,3,1,0.801,3276.447,0.956,31.808,31.808,3275.647,0.155,31.007,11.52082,255,31.007,30.852,30.852,31.007,12.724077,18.821,18.783,0.038,0.002019,0.2%,329.03,0.100447,10.0%,12.224,0.394232,39.4%,0.039341,0.003415,0.3%,256,256,1,256,256,1,2946.617,18.783,11.481702,2927.834,4.0,4.0,3.0,4.0,456.972,3.278,3.278,2.663,4.0,3.278,436.251,544.131,700.394,129.0,129.0,129.0,0.1,0.081333333,20.739999915,20.839999915,20839.999915,255,255,1,1,255,255,1,scheduled_tokens,1
7,1,active_pair1_5b448384-cc3b-4a14-bc00-3d4910ddad78,gpu_pair1_e5aea936-f632-450a-9c7f-a5f5f9d0ea60,0,0.0,0.0,3,3,1,2,3,3,3,1,0.467,3276.113,0.622,31.474,31.474,3275.647,0.155,31.007,11.52082,255,31.007,30.852,30.852,31.007,12.724077,18.821,18.783,0.038,0.002019,0.2%,329.03,0.100447,10.0%,12.224,0.394232,39.4%,0.039341,0.003415,0.3%,256,256,1,256,256,1,2946.617,18.783,11.481702,2927.834,4.0,4.0,3.0,4.0,456.972,3.278,3.278,2.663,4.0,3.278,436.251,544.131,700.394,129.0,129.0,129.0,0.1,0.081333333,20.739999915,20.839999915,20839.999915,255,255,1,1,255,255,1,scheduled_tokens,1
7,2,active_pair2_3eaa1351-1b63-48da-8ca3-db1e6d6dfb74,gpu_pair2_69a2e348-7ddb-4368-9948-0d67b978349f,0,0.0,0.0,3,3,1,2,3,3,3,1,0.214,3275.86,0.369,31.221,31.221,3275.647,0.155,31.007,11.52082,255,31.007,30.852,30.852,31.007,12.724077,18.821,18.783,0.038,0.002019,0.2%,329.03,0.100447,10.0%,12.224,0.394232,39.4%,0.039341,0.003415,0.3%,256,256,1,256,256,1,2946.617,18.783,11.481702,2927.834,4.0,4.0,3.0,4.0,456.972,3.278,3.278,2.663,4.0,3.278,436.251,544.131,700.394,129.0,129.0,129.0,0.1,0.081333333,20.739999915,20.839999915,20839.999915,255,255,1,1,255,255,1,scheduled_tokens,1
8,0,active_pair0_b58a74ee-eb37-4587-8847-fe888faee824,gpu_pair0_2d740d1f-b16f-4588-bc78-a490755468aa,0,0.0,0.0,3,3,1,2,3,3,3,1,0.83,3275.707,0.98,37.378,37.378,3274.877,0.15,36.548,11.525741,255,36.548,36.399,36.399,36.548,12.699327,18.864,18.827,0.038,0.002014,0.2%,326.601,0.099729,10.0%,17.721,0.484873,48.5%,0.038459,0.003337,0.3%,256,256,1,256,256,1,2948.276,18.827,11.488035,2929.449,4.0,4.0,3.0,4.0,325.575,3.294,3.294,2.631,5.0,3.294,423.29,536.378,687.899,129.0,129.0,129.0,0.09,0.079372549,20.239999995,20.329999995,20329.999995000002,255,255,1,1,255,255,1,scheduled_tokens,1
8,1,active_pair1_ee0b4236-73b0-4a3a-9886-20bfc92c0cef,gpu_pair1_d6c16717-3d38-4f5b-9084-d4a5fdf2d936,0,0.0,0.0,3,3,1,2,3,3,3,1,0.496,3275.373,0.646,37.044,37.044,3274.877,0.15,36.548,11.525741,255,36.548,36.399,36.399,36.548,12.699327,18.864,18.827,0.038,0.002014,0.2%,326.601,0.099729,10.0%,17.721,0.484873,48.5%,0.038459,0.003337,0.3%,256,256,1,256,256,1,2948.276,18.827,11.488035,2929.449,4.0,4.0,3.0,4.0,325.575,3.294,3.294,2.631,5.0,3.294,423.29,536.378,687.899,129.0,129.0,129.0,0.09,0.079372549,20.239999995,20.329999995,20329.999995000002,255,255,1,1,255,255,1,scheduled_tokens,1
8,2,active_pair2_176237c4-7f88-40c7-8283-4872066db97b,gpu_pair2_de8d096d-6edf-42b6-b7b7-f2c883cb118c,0,0.0,0.0,3,3,1,2,3,3,3,1,0.23,3275.106,0.379,36.778,36.778,3274.877,0.15,36.548,11.525741,255,36.548,36.399,36.399,36.548,12.699327,18.864,18.827,0.038,0.002014,0.2%,326.601,0.099729,10.0%,17.721,0.484873,48.5%,0.038459,0.003337,0.3%,256,256,1,256,256,1,2948.276,18.827,11.488035,2929.449,4.0,4.0,3.0,4.0,325.575,3.294,3.294,2.631,5.0,3.294,423.29,536.378,687.899,129.0,129.0,129.0,0.09,0.079372549,20.239999995,20.329999995,20329.999995000002,255,255,1,1,255,255,1,scheduled_tokens,1
9,0,active_pair0_54606cca-aff0-4f40-a544-bd9035acb2a3,gpu_pair0_37200b3c-3822-47a8-ae74-7843ea7e330c,0,0.0,0.0,3,3,1,2,3,3,3,1,0.814,3271.983,0.966,25.74,25.74,3271.169,0.152,24.926,11.520573,255,24.926,24.774,24.774,24.926,12.730363,18.791,18.755,0.037,0.001969,0.2%,324.103,0.099079,9.9%,6.171,0.247574,24.8%,0.037627,0.003266,0.3%,256,256,1,256,256,1,2947.066,18.755,11.483573,2928.311,4.0,4.0,3.0,4.0,520.375,3.286,3.286,2.675,4.0,3.286,421.343,534.971,616.258,129.0,129.0,129.0,0.11,0.079294118,20.22000009,20.33000009,20330.000089999998,255,255,1,1,255,255,1,scheduled_tokens,1
9,1,active_pair1_6ba71904-8744-4b91-8b1e-532e184528c0,gpu_pair1_43f3725a-6712-4216-8421-dd6461835d6f,0,0.0,0.0,3,3,1,2,3,3,3,1,0.476,3271.645,0.628,25.402,25.402,3271.169,0.152,24.926,11.520573,255,24.926,24.774,24.774,24.926,12.730363,18.791,18.755,0.037,0.001969,0.2%,324.103,0.099079,9.9%,6.171,0.247574,24.8%,0.037627,0.003266,0.3%,256,256,1,256,256,1,2947.066,18.755,11.483573,2928.311,4.0,4.0,3.0,4.0,520.375,3.286,3.286,2.675,4.0,3.286,421.343,534.971,616.258,129.0,129.0,129.0,0.11,0.079294118,20.22000009,20.33000009,20330.000089999998,255,255,1,1,255,255,1,scheduled_tokens,1
9,2,active_pair2_759a09dc-c7fc-4412-ac23-890eb9aee128,gpu_pair2_56da811f-8782-4537-ba53-2244780fca8f,0,0.0,0.0,3,3,1,2,3,3,3,1,0.222,3271.39,0.374,25.148,25.148,3271.169,0.152,24.926,11.520573,255,24.926,24.774,24.774,24.926,12.730363,18.791,18.755,0.037,0.001969,0.2%,324.103,0.099079,9.9%,6.171,0.247574,24.8%,0.037627,0.003266,0.3%,256,256,1,256,256,1,2947.066,18.755,11.483573,2928.311,4.0,4.0,3.0,4.0,520.375,3.286,3.286,2.675,4.0,3.286,421.343,534.971,616.258,129.0,129.0,129.0,0.11,0.079294118,20.22000009,20.33000009,20330.000089999998,255,255,1,1,255,255,1,scheduled_tokens,1
