repeat_id,metric,count,avg,std,min,median,t90,p95,p99,max
4,first_non_warmup_num_requests_max,3,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0
4,first_non_warmup_min_batch_ok_all_ranks,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4,raw_to_latency_submit_gap_ms_phase_b,3,0.509,0.30396874839364657,0.22,0.481,0.757,0.7914999999999999,0.8190999999999999,0.826
4,raw_e2e_ms_including_barrier_phase_b,3,3335.801,0.30396874839352667,3335.512,3335.773,3336.049,3336.0834999999997,3336.1111,3336.118
4,raw_e2ft_ms_including_barrier_phase_b,3,151.737,0.3039687483936439,151.448,151.709,151.985,152.0195,152.0471,152.054
4,prefill_active_thread_count,3,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
4,prefill_active_thread_count_edge,3,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
4,prefill_active_thread_count_sample_p90,3,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
4,prefill_active_thread_count_union,3,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
4,prefill_effective_cpu_cores,3,421.487,0.0,421.487,421.487,421.487,421.487,421.487,421.487
4,decode_active_thread_count_avg,3,3.455,0.0,3.455,3.455,3.455,3.455,3.455,3.455
4,decode_active_thread_count_edge_avg,3,3.455,0.0,3.455,3.455,3.455,3.455,3.455,3.455
4,decode_active_thread_count_sample_p90_avg,3,2.698,0.0,2.698,2.698,2.698,2.698,2.698,2.698
4,decode_active_thread_count_sample_max_peak,3,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
4,decode_active_thread_count_union_avg,3,3.455,0.0,3.455,3.455,3.455,3.455,3.455,3.455
4,decode_effective_cpu_cores_avg,3,398.934,0.0,398.934,398.934,398.934,398.934,398.934,398.934
4,decode_effective_cpu_cores_p90,3,563.054,0.0,563.054,563.054,563.054,563.054,563.054,563.054
4,decode_effective_cpu_cores_max,3,674.23,0.0,674.23,674.23,674.23,674.23,674.23,674.23
4,prefill_total_threads_mean,3,129.0,0.0,129.0,129.0,129.0,129.0,129.0,129.0
4,decode_total_threads_mean_avg,3,129.0,0.0,129.0,129.0,129.0,129.0,129.0,129.0
4,decode_total_threads_max_peak,3,129.0,0.0,129.0,129.0,129.0,129.0,129.0,129.0
5,e2e_ms_phase_b,3,3319.892,0.0,3319.892,3319.892,3319.892,3319.892,3319.892,3319.892
5,ttft_ms_phase_b,3,301.092,0.0,301.092,301.092,301.092,301.092,301.092,301.092
5,tpot_ms_phase_b,3,11.534051,0.0,11.534051,11.534051,11.534051,11.534051,11.534051,11.534051
5,prefill_time_ms_phase_b,3,19.276,0.0,19.276,19.276,19.276,19.276,19.276,19.276
5,ttft_compute_window_ms_phase_b,3,300.937,0.0,300.937,300.937,300.937,300.937,300.937,300.937
5,e2e_non_gpu_wall_ms,3,369.30199999999996,6.961868572213853e-14,369.302,369.302,369.302,369.302,369.302,369.302
5,ttft_non_gpu_wall_ms,3,281.854,0.0,281.854,281.854,281.854,281.854,281.854,281.854
5,tpot_non_gpu_wall_ms,3,0.039161,0.0,0.039161,0.039161,0.039161,0.039161,0.039161,0.039161
5,prefill_non_gpu_wall_ms,3,0.04,0.0,0.04,0.04,0.04,0.04,0.04,0.04
5,e2e_non_gpu_wall_ratio,3,0.11123900000000002,1.6996749443881478e-17,0.111239,0.111239,0.111239,0.111239,0.111239,0.111239
5,ttft_non_gpu_wall_ratio,3,0.936106,0.0,0.936106,0.936106,0.936106,0.936106,0.936106,0.936106
5,tpot_non_gpu_wall_ratio,3,0.003395,0.0,0.003395,0.003395,0.003395,0.003395,0.003395,0.003395
5,prefill_non_gpu_wall_ratio,3,0.002075,0.0,0.002075,0.002075,0.002075,0.002075,0.002075,0.002075
