repeat_id,pair_id,active_request_id,gpu_request_id,min_batch_barrier_enabled_phase_b,min_batch_barrier_requested_ms_phase_b,min_batch_barrier_observed_ms_phase_b,min_batch_barrier_target_requests_phase_b,min_batch_barrier_actual_requests_phase_b,min_batch_barrier_excluded_from_latency_phase_b,first_non_warmup_iter_rows,first_non_warmup_num_requests_min,first_non_warmup_num_requests_max,first_non_warmup_min_batch_target,first_non_warmup_min_batch_ok_all_ranks,raw_to_latency_submit_gap_ms_phase_b,raw_e2e_ms_including_barrier_phase_b,raw_queue_ms_including_barrier_phase_b,raw_e2ft_ms_including_barrier_phase_b,ttft_actual_raw_including_barrier_ms_phase_b,e2e_ms_phase_b,queue_ms_phase_b,ttft_ms_phase_b,tpot_ms_phase_b,tpot_token_count,ttft_actual_ms_phase_b,ttft_compute_window_ms_phase_b,ttft_request_observed_ms_phase_b,e2ft_request_observed_ms_phase_b,tpot_request_observed_ms_phase_b,prefill_time_ms_phase_b,prefill_gpu_ms_phase_b,prefill_non_gpu_wall_ms,prefill_non_gpu_wall_ratio,prefill_non_gpu_wall_percent,e2e_non_gpu_wall_ms,e2e_non_gpu_wall_ratio,e2e_non_gpu_wall_percent,ttft_non_gpu_wall_ms,ttft_non_gpu_wall_ratio,ttft_non_gpu_wall_percent,tpot_non_gpu_wall_ms,tpot_non_gpu_wall_ratio,tpot_non_gpu_wall_percent,target_input_tokens,input_tokens,input_tokens_ok,target_output_tokens,output_tokens,output_tokens_ok,e2e_gpu_ms,ttft_gpu_ms,tpot_gpu_ms,tpot_gpu_total_ms,prefill_active_thread_count,prefill_active_thread_count_edge,prefill_active_thread_count_sample_p90,prefill_active_thread_count_union,prefill_effective_cpu_cores,decode_active_thread_count_avg,decode_active_thread_count_edge_avg,decode_active_thread_count_sample_p90_avg,decode_active_thread_count_sample_max_peak,decode_active_thread_count_union_avg,decode_effective_cpu_cores_avg,decode_effective_cpu_cores_p90,decode_effective_cpu_cores_max,prefill_total_threads_mean,decode_total_threads_mean_avg,decode_total_threads_max_peak,prefill_process_cpu_delta_s,decode_process_cpu_delta_s_avg,active_decode_process_cpu_delta_total_s_est,active_total_process_cpu_delta_s_est,active_total_process_cpu_core_ms_est,active_num_decode_steps,active_decode_steps_expected,active_decode_steps_match,gpu_num_prefill_iters,gpu_num_decode_iters,gpu_decode_iters_expected,gpu_decode_iters_match,gpu_stage_classification_method,all_iters_have_expected_tp_rows
3,1,active_pair1_8da4edf8-0edd-41cf-9bbb-c71898ee1415,gpu_pair1_7e2fd9b1-2faf-4c28-a424-02d05db553ae,0,0.0,0.0,3,3,1,2,3,3,3,1,0.478,3304.886,0.631,116.701,116.701,3304.409,0.153,116.224,11.514616,255,116.224,116.071,116.071,116.224,12.502686,18.77,18.732,0.038,0.002025,0.2%,358.998,0.108642,10.9%,97.492,0.838828,83.9%,0.037867,0.003289,0.3%,256,256,1,256,256,1,2945.411,18.732,11.477173,2926.679,5.0,5.0,4.0,5.0,4.523,3.388,3.388,2.697,5.0,3.388,415.903,588.223,695.644,129.0,129.0,129.0,1.61,0.088196078,22.48999989,24.09999989,24099.99989,255,255,1,1,255,255,1,scheduled_tokens,1
3,2,active_pair2_45a2ec9b-0397-4d64-83c0-9f1aa9979d89,gpu_pair2_0ea13d9d-a2d6-4144-8911-a55c893de897,0,0.0,0.0,3,3,1,2,3,3,3,1,0.226,3304.635,0.379,116.45,116.45,3304.409,0.153,116.224,11.514616,255,116.224,116.071,116.071,116.224,12.502686,18.77,18.732,0.038,0.002025,0.2%,358.998,0.108642,10.9%,97.492,0.838828,83.9%,0.037867,0.003289,0.3%,256,256,1,256,256,1,2945.411,18.732,11.477173,2926.679,5.0,5.0,4.0,5.0,4.523,3.388,3.388,2.697,5.0,3.388,415.903,588.223,695.644,129.0,129.0,129.0,1.61,0.088196078,22.48999989,24.09999989,24099.99989,255,255,1,1,255,255,1,scheduled_tokens,1
4,0,active_pair0_bfeafba2-6706-4817-b372-94fa45b98ab5,gpu_pair0_2be29df1-3af3-40a5-9948-180cbc969e3a,0,0.0,0.0,3,3,1,2,3,3,3,1,0.826,3336.118,0.981,152.054,152.054,3335.292,0.154,151.228,11.655773,255,151.228,151.074,151.074,151.228,12.486525,18.86,18.821,0.044,0.002333,0.2%,354.076,0.10616,10.6%,132.407,0.875546,87.6%,0.040427,0.003468,0.3%,256,256,1,256,256,1,2981.216,18.821,11.617235,2962.395,4.0,4.0,4.0,4.0,421.487,3.455,3.455,2.698,5.0,3.455,398.934,563.054,674.23,129.0,129.0,129.0,0.1,0.090313725,23.029999874999998,23.129999875,23129.999874999998,255,255,1,1,255,255,1,scheduled_tokens,1
4,1,active_pair1_9a7cf929-6c4e-4715-98f1-0e354235fee9,gpu_pair1_9d1f97f2-b1cb-4faf-9645-5c98e90408ae,0,0.0,0.0,3,3,1,2,3,3,3,1,0.481,3335.773,0.635,151.709,151.709,3335.292,0.154,151.228,11.655773,255,151.228,151.074,151.074,151.228,12.486525,18.86,18.821,0.044,0.002333,0.2%,354.076,0.10616,10.6%,132.407,0.875546,87.6%,0.040427,0.003468,0.3%,256,256,1,256,256,1,2981.216,18.821,11.617235,2962.395,4.0,4.0,4.0,4.0,421.487,3.455,3.455,2.698,5.0,3.455,398.934,563.054,674.23,129.0,129.0,129.0,0.1,0.090313725,23.029999874999998,23.129999875,23129.999874999998,255,255,1,1,255,255,1,scheduled_tokens,1
4,2,active_pair2_87ad7759-651a-4cd6-b9a6-e79cdfc04ba5,gpu_pair2_2390cdb5-e881-4003-a9ed-6285454b7f46,0,0.0,0.0,3,3,1,2,3,3,3,1,0.22,3335.512,0.374,151.448,151.448,3335.292,0.154,151.228,11.655773,255,151.228,151.074,151.074,151.228,12.486525,18.86,18.821,0.044,0.002333,0.2%,354.076,0.10616,10.6%,132.407,0.875546,87.6%,0.040427,0.003468,0.3%,256,256,1,256,256,1,2981.216,18.821,11.617235,2962.395,4.0,4.0,4.0,4.0,421.487,3.455,3.455,2.698,5.0,3.455,398.934,563.054,674.23,129.0,129.0,129.0,0.1,0.090313725,23.029999874999998,23.129999875,23129.999874999998,255,255,1,1,255,255,1,scheduled_tokens,1
5,0,active_pair0_6a509e41-d8e0-4e41-b81d-ac817f5745d6,gpu_pair0_6893e9b5-91c7-41ab-97f0-16ac3fe615f2,0,0.0,0.0,3,3,1,2,3,3,3,1,0.789,3320.681,0.944,301.881,301.881,3319.892,0.154,301.092,11.534051,255,301.092,300.937,300.937,301.092,11.838431,19.276,19.238,0.04,0.002075,0.2%,369.302,0.111239,11.1%,281.854,0.936106,93.6%,0.039161,0.003395,0.3%,256,256,1,256,256,1,2950.59,19.238,11.495498,2931.352,5.0,5.0,4.0,5.0,371.354,3.314,3.314,2.658,5.0,3.314,391.414,536.412,705.902,129.0,129.0,129.0,0.09,0.10027451,25.57000005,25.66000005,25660.000050000002,255,255,1,1,255,255,1,scheduled_tokens,1
5,1,active_pair1_5b5dd3a5-e8f4-48cf-958c-c0f5d821c712,gpu_pair1_42da7049-4606-407d-89fd-a1af82afaa55,0,0.0,0.0,3,3,1,2,3,3,3,1,0.466,3320.357,0.62,301.557,301.557,3319.892,0.154,301.092,11.534051,255,301.092,300.937,300.937,301.092,11.838431,19.276,19.238,0.04,0.002075,0.2%,369.302,0.111239,11.1%,281.854,0.936106,93.6%,0.039161,0.003395,0.3%,256,256,1,256,256,1,2950.59,19.238,11.495498,2931.352,5.0,5.0,4.0,5.0,371.354,3.314,3.314,2.658,5.0,3.314,391.414,536.412,705.902,129.0,129.0,129.0,0.09,0.10027451,25.57000005,25.66000005,25660.000050000002,255,255,1,1,255,255,1,scheduled_tokens,1
5,2,active_pair2_b5c7643b-a597-4dc0-9600-19d93b8c4c0e,gpu_pair2_6f0fb8cb-fc5f-46f1-b4da-34826df5782c,0,0.0,0.0,3,3,1,2,3,3,3,1,0.214,3320.106,0.368,301.306,301.306,3319.892,0.154,301.092,11.534051,255,301.092,300.937,300.937,301.092,11.838431,19.276,19.238,0.04,0.002075,0.2%,369.302,0.111239,11.1%,281.854,0.936106,93.6%,0.039161,0.003395,0.3%,256,256,1,256,256,1,2950.59,19.238,11.495498,2931.352,5.0,5.0,4.0,5.0,371.354,3.314,3.314,2.658,5.0,3.314,391.414,536.412,705.902,129.0,129.0,129.0,0.09,0.10027451,25.57000005,25.66000005,25660.000050000002,255,255,1,1,255,255,1,scheduled_tokens,1
6,0,active_pair0_0a83fbd0-284f-4840-9c03-5cfac599671f,gpu_pair0_3bd69498-6d37-43f8-8df8-e3f0763eaa7c,0,0.0,0.0,3,3,1,2,3,3,3,1,0.843,3312.815,1.005,52.749,52.749,3311.971,0.161,51.905,11.526922,255,51.905,51.744,51.744,51.905,12.784572,18.982,18.942,0.041,0.00216,0.2%,363.51,0.109756,11.0%,32.963,0.635065,63.5%,0.039102,0.003392,0.3%,256,256,1,256,256,1,2948.461,18.942,11.48831,2929.519,5.0,5.0,4.0,5.0,4.834,3.29,3.29,2.595,5.0,3.29,374.307,491.716,626.14,129.0,129.0,129.0,0.86,0.099254902,25.310000010000003,26.170000010000003,26170.000010000003,255,255,1,1,255,255,1,scheduled_tokens,1
6,1,active_pair1_1f236f05-e750-46f0-a6ca-baaf4fe93ac3,gpu_pair1_d52af251-7926-4a98-8770-3dfbeea7ac69,0,0.0,0.0,3,3,1,2,3,3,3,1,0.506,3312.477,0.667,52.411,52.411,3311.971,0.161,51.905,11.526922,255,51.905,51.744,51.744,51.905,12.784572,18.982,18.942,0.041,0.00216,0.2%,363.51,0.109756,11.0%,32.963,0.635065,63.5%,0.039102,0.003392,0.3%,256,256,1,256,256,1,2948.461,18.942,11.48831,2929.519,5.0,5.0,4.0,5.0,4.834,3.29,3.29,2.595,5.0,3.29,374.307,491.716,626.14,129.0,129.0,129.0,0.86,0.099254902,25.310000010000003,26.170000010000003,26170.000010000003,255,255,1,1,255,255,1,scheduled_tokens,1
6,2,active_pair2_c769afa8-d065-41b4-9f22-839afa65a6f7,gpu_pair2_60468d76-91a8-472c-9d7b-6367faa7c52e,0,0.0,0.0,3,3,1,2,3,3,3,1,0.224,3312.195,0.385,52.129,52.129,3311.971,0.161,51.905,11.526922,255,51.905,51.744,51.744,51.905,12.784572,18.982,18.942,0.041,0.00216,0.2%,363.51,0.109756,11.0%,32.963,0.635065,63.5%,0.039102,0.003392,0.3%,256,256,1,256,256,1,2948.461,18.942,11.48831,2929.519,5.0,5.0,4.0,5.0,4.834,3.29,3.29,2.595,5.0,3.29,374.307,491.716,626.14,129.0,129.0,129.0,0.86,0.099254902,25.310000010000003,26.170000010000003,26170.000010000003,255,255,1,1,255,255,1,scheduled_tokens,1
7,0,active_pair0_c9a7b02a-b62e-4dc3-a069-675dfc366675,gpu_pair0_0eb1df3e-3c05-4e72-a0d0-54f3eb24d939,0,0.0,0.0,3,3,1,2,3,3,3,1,0.801,3369.813,0.962,31.657,31.657,3369.012,0.161,30.857,11.643502,255,30.857,30.696,30.696,30.857,13.090804,19.045,19.004,0.041,0.002153,0.2%,390.867,0.116018,11.6%,11.853,0.384122,38.4%,0.043086,0.0037,0.4%,256,256,1,256,256,1,2978.145,19.004,11.604475,2959.141,5.0,5.0,4.0,5.0,471.479,3.353,3.353,2.603,5.0,3.353,404.557,557.406,692.706,129.0,129.0,129.0,0.11,0.093372549,23.809999995,23.919999994999998,23919.999995,255,255,1,1,255,255,1,scheduled_tokens,1
7,1,active_pair1_93067f49-090e-493d-8efe-f047a703cb08,gpu_pair1_96e6abc8-252b-4980-aabc-bb8bd93309b1,0,0.0,0.0,3,3,1,2,3,3,3,1,0.472,3369.484,0.634,31.329,31.329,3369.012,0.161,30.857,11.643502,255,30.857,30.696,30.696,30.857,13.090804,19.045,19.004,0.041,0.002153,0.2%,390.867,0.116018,11.6%,11.853,0.384122,38.4%,0.043086,0.0037,0.4%,256,256,1,256,256,1,2978.145,19.004,11.604475,2959.141,5.0,5.0,4.0,5.0,471.479,3.353,3.353,2.603,5.0,3.353,404.557,557.406,692.706,129.0,129.0,129.0,0.11,0.093372549,23.809999995,23.919999994999998,23919.999995,255,255,1,1,255,255,1,scheduled_tokens,1
7,2,active_pair2_739344e4-6bf7-4e13-ad46-a5c5939541c6,gpu_pair2_0a7b98f3-b410-4ed9-9bb9-d92774dd776e,0,0.0,0.0,3,3,1,2,3,3,3,1,0.219,3369.23,0.38,31.075,31.075,3369.012,0.161,30.857,11.643502,255,30.857,30.696,30.696,30.857,13.090804,19.045,19.004,0.041,0.002153,0.2%,390.867,0.116018,11.6%,11.853,0.384122,38.4%,0.043086,0.0037,0.4%,256,256,1,256,256,1,2978.145,19.004,11.604475,2959.141,5.0,5.0,4.0,5.0,471.479,3.353,3.353,2.603,5.0,3.353,404.557,557.406,692.706,129.0,129.0,129.0,0.11,0.093372549,23.809999995,23.919999994999998,23919.999995,255,255,1,1,255,255,1,scheduled_tokens,1
8,0,active_pair0_8ae9db13-5d06-45e5-89a0-60e622a30945,gpu_pair0_8d6548c3-c7df-4eb6-8469-264d67822985,0,0.0,0.0,3,3,1,2,3,3,3,1,0.806,3371.52,0.962,28.045,28.045,3370.714,0.156,27.24,11.663725,255,27.24,27.084,27.084,27.24,13.111664,18.826,18.789,0.039,0.002072,0.2%,389.189,0.115462,11.5%,8.451,0.310237,31.0%,0.047733,0.004092,0.4%,256,256,1,256,256,1,2981.525,18.789,11.618573,2962.736,5.0,5.0,4.0,5.0,4.797,3.275,3.275,2.527,5.0,3.275,372.436,502.353,681.964,129.0,129.0,129.0,0.58,0.10172549,25.93999995,26.51999995,26519.999949999998,255,255,1,1,255,255,1,scheduled_tokens,1
8,1,active_pair1_ac1a97bf-b277-4e05-beee-5e3f2493a1f6,gpu_pair1_c6ad4c2f-990b-4c1c-8fc5-1ed2482b9076,0,0.0,0.0,3,3,1,2,3,3,3,1,0.466,3371.18,0.622,27.706,27.706,3370.714,0.156,27.24,11.663725,255,27.24,27.084,27.084,27.24,13.111664,18.826,18.789,0.039,0.002072,0.2%,389.189,0.115462,11.5%,8.451,0.310237,31.0%,0.047733,0.004092,0.4%,256,256,1,256,256,1,2981.525,18.789,11.618573,2962.736,5.0,5.0,4.0,5.0,4.797,3.275,3.275,2.527,5.0,3.275,372.436,502.353,681.964,129.0,129.0,129.0,0.58,0.10172549,25.93999995,26.51999995,26519.999949999998,255,255,1,1,255,255,1,scheduled_tokens,1
8,2,active_pair2_9d33f060-a074-4167-aab3-e3c8cdcdd8d7,gpu_pair2_ec54e3c6-aa50-447a-9d0c-396b48c39e67,0,0.0,0.0,3,3,1,2,3,3,3,1,0.214,3370.928,0.37,27.454,27.454,3370.714,0.156,27.24,11.663725,255,27.24,27.084,27.084,27.24,13.111664,18.826,18.789,0.039,0.002072,0.2%,389.189,0.115462,11.5%,8.451,0.310237,31.0%,0.047733,0.004092,0.4%,256,256,1,256,256,1,2981.525,18.789,11.618573,2962.736,5.0,5.0,4.0,5.0,4.797,3.275,3.275,2.527,5.0,3.275,372.436,502.353,681.964,129.0,129.0,129.0,0.58,0.10172549,25.93999995,26.51999995,26519.999949999998,255,255,1,1,255,255,1,scheduled_tokens,1
9,0,active_pair0_3e613989-a213-4abb-bd44-b7951252e04a,gpu_pair0_6e009dda-0779-42f0-bc8d-a3da350dfb10,0,0.0,0.0,3,3,1,2,3,3,3,1,0.805,3336.898,0.961,192.98,192.98,3336.093,0.156,192.176,11.651259,255,192.176,192.02,192.02,192.176,12.329087,18.841,18.804,0.04,0.002123,0.2%,357.413,0.107135,10.7%,173.372,0.902152,90.2%,0.045075,0.003869,0.4%,256,256,1,256,256,1,2978.68,18.804,11.607357,2959.876,5.0,5.0,3.0,5.0,9.679,3.282,3.282,2.594,6.0,3.282,397.009,540.828,671.166,129.0,129.0,129.0,0.16,0.09627451,24.550000049999998,24.710000049999998,24710.00005,255,255,1,1,255,255,1,scheduled_tokens,1
9,1,active_pair1_4e373af2-8e83-41ad-9cd1-0a049c8ce5c5,gpu_pair1_5c9d2f8a-105f-4f9b-9f76-40636d5d9107,0,0.0,0.0,3,3,1,2,3,3,3,1,0.461,3336.554,0.617,192.637,192.637,3336.093,0.156,192.176,11.651259,255,192.176,192.02,192.02,192.176,12.329087,18.841,18.804,0.04,0.002123,0.2%,357.413,0.107135,10.7%,173.372,0.902152,90.2%,0.045075,0.003869,0.4%,256,256,1,256,256,1,2978.68,18.804,11.607357,2959.876,5.0,5.0,3.0,5.0,9.679,3.282,3.282,2.594,6.0,3.282,397.009,540.828,671.166,129.0,129.0,129.0,0.16,0.09627451,24.550000049999998,24.710000049999998,24710.00005,255,255,1,1,255,255,1,scheduled_tokens,1
9,2,active_pair2_7579de93-ce05-4856-a3f1-a0fe72e705be,gpu_pair2_2538bcf6-f717-4bc9-aafb-64d385b06efe,0,0.0,0.0,3,3,1,2,3,3,3,1,0.212,3336.305,0.368,192.388,192.388,3336.093,0.156,192.176,11.651259,255,192.176,192.02,192.02,192.176,12.329087,18.841,18.804,0.04,0.002123,0.2%,357.413,0.107135,10.7%,173.372,0.902152,90.2%,0.045075,0.003869,0.4%,256,256,1,256,256,1,2978.68,18.804,11.607357,2959.876,5.0,5.0,3.0,5.0,9.679,3.282,3.282,2.594,6.0,3.282,397.009,540.828,671.166,129.0,129.0,129.0,0.16,0.09627451,24.550000049999998,24.710000049999998,24710.00005,255,255,1,1,255,255,1,scheduled_tokens,1
