num_rows,num_repeats,num_pair_ids,e2e_ms_phase_b_avg,ttft_ms_phase_b_avg,tpot_ms_phase_b_avg,prefill_time_ms_phase_b_avg,ttft_compute_window_ms_phase_b_avg,queue_ms_phase_b_avg,min_batch_barrier_observed_ms_phase_b_avg,raw_to_latency_submit_gap_ms_phase_b_avg,raw_e2e_ms_including_barrier_phase_b_avg,raw_e2ft_ms_including_barrier_phase_b_avg,e2e_non_gpu_wall_ms_avg,ttft_non_gpu_wall_ms_avg,tpot_non_gpu_wall_ms_avg,prefill_non_gpu_wall_ms_avg,e2e_non_gpu_wall_ratio_avg,ttft_non_gpu_wall_ratio_avg,tpot_non_gpu_wall_ratio_avg,prefill_non_gpu_wall_ratio_avg,e2e_non_gpu_wall_ratio_from_avg,ttft_non_gpu_wall_ratio_from_avg,tpot_non_gpu_wall_ratio_from_avg,prefill_non_gpu_wall_ratio_from_avg,prefill_active_thread_count_avg,decode_active_thread_count_avg,prefill_total_threads_mean_avg,decode_total_threads_mean_avg,decode_total_threads_max_peak_avg,e2e_non_gpu_wall_percent_avg,ttft_non_gpu_wall_percent_avg,tpot_non_gpu_wall_percent_avg,prefill_non_gpu_wall_percent_avg,e2e_non_gpu_wall_percent_from_avg,ttft_non_gpu_wall_percent_from_avg,tpot_non_gpu_wall_percent_from_avg,prefill_non_gpu_wall_percent_from_avg
30,10,3,3296.1275000000005,77.4913,11.521702799999998,18.7593,77.3278,0.16329999999999995,0.0,0.5100666666666667,3296.6378333333337,78.00156666666665,349.2492000000001,58.76969999999999,0.0392736,0.037799999999999986,0.1059401,0.5904931,0.0034086,0.0020150999999999997,0.10595743034818891,0.7584038466253631,0.00340866282369304,0.002015000559722377,4.7,3.5113000000000003,129.8,129.8,129.8,10.6%,59.0%,0.3%,0.2%,10.6%,75.8%,0.3%,0.2%
